tweet_id,tweet,city,year
14347,height intellectual bankruptcy tv channel soliciting opinion doctor new york hospital handling pandemic situation india,Delhi,2020
14348,gupta cannot digest good containing spread reason doubt figure digital world cannot hide anything people would dying rush hospital rush ambulance would visible,Delhi,2020
14349,would urge cm look matter direct dept concerned facilitate necessary gear doctor fighting frontline warrior every hospital,Delhi,2020
14350,would like bring kind attention cm doctor cihsr referral hospital dimapur exposed doubtful patient without proper protective gear surgical mask reused get week,Delhi,2020
14351,washroom worst condition sanitizers soap available handwash asked cleaning staff atleast clean washroom refused also family advised brought sanitizers hospital really,Delhi,2020
14352,maharaj open mahal nurse doctor also serious donate palace converted makeshift hospital deal,Delhi,2020
14354,want meet talk irresponsible behaviour hospital chosen profession people need mind criminal negligence god forgive,Delhi,2020
14356,volunteer collective recognizes effort doctor al hind hospital pledge everything power support brave doctor al hind hospital working non stop since february salute,Delhi,2020
14357,private hospital doctor also require item bluk present paying gst rate sanitizers mask ete would big relief people gst levied item,Delhi,2020
14359,hospital buy young doctor got supply ngo use fraternity hospital kit ego brushed doctor action conform dharma correct course rather learning lesson lesson hard way,Delhi,2020
14361,sir lnjp hospital enough supply ppe kit problem regarding delivery would advise talk directly md purchase officer instead doctor better follow particular channel discipline pandemic,Delhi,2020
14362,defame spoil life could get enough resource action till questionable adhere demand suspension commissioner dha hindu rao hospital independent inquiry revert order,Delhi,2020
14364,sir sir ia office named varsha joshi ndmc commissinor suspended doctor hindu rao hospital received ppe kit hospital use please look personally highly grateful,Delhi,2020
14365,sir sir sir ia office named varsha joshi ndmc commissinor suspended doctor hindu rao hospital received ppe kit hospital use please look personally highly grateful,Delhi,2020
14366,sir sir ia office named varsha joshi ndmc commissinor suspended doctor hindu rao hospital received ppe kit hospital use please look personally highly grateful,Delhi,2020
14367,sir sir ia office named varsha joshi ndmc commissinor suspended doctor hindu rao hospital received ppe kit hospital use please look personally highly grateful,Delhi,2020
14369,urvija vira center delhincr delivering dface shield doctor requirement basis already provided face shield aiims also provide shield teerthankar mahaveer hospital research centre moradabad bit corona warrior,Delhi,2020
14376,rml hospital sealed doctor positive corona whereas max hospital sealed doctor positive mr kejriwal cm elaborate discriminatory pick choose policy,Delhi,2020
14377,orthopaedic doctor dr piyush terminated service hindu rao hospital delhi bringing disrepute organization bcz coordinated received ppes ngo hospital received ppes yesterday distributed doctor justified,Delhi,2020
14378,issue online transaction resident doctor deen dayal upadhyay hospital new delhi issue transaction sbi account holder get salary till others got kindly look matter immediately,Delhi,2020
14379,claim stole hospital proof commissioner sitting chair nothing request take action spoiled carrier student doctor,Delhi,2020
14380,made payment using kotak debit card doctor appointment however hospital stated received payment card amount debited account kindly look,Delhi,2020
14381,doctor need make sure doctor get protective gear treating covid patient big shoutout required reach hospital tier tier city get ppe kit mask count mission,Delhi,2020
14382,counterintuitive fact healthcare industry india inpatient occupancy ratio doen revenue hospital either paying part april salary paying important staff doctor nurse nd order effect,Delhi,2020
14383,remind struggle explain near dear one chose doctor without clinic address visiting card occasional cab driver still find difficult answer question hospital attached,Delhi,2020
14384,community last month naked infront nurse stone thrown doctor peeing hospital markaz spread spitting spread corona delhi riot property burnt lieu caa shaheen bagh scum earth curse socitey,Delhi,2020
14385,sister admit ganga ram hospital delhi ventilator breathing economic condition good right worry pay bill policy reject claim please help matter,Delhi,2020
14386,sister admit ganga ram hospital shortness breathing cannot afford bill economic condition good right,Delhi,2020
14388,bhai already mentioned spoken doctor hospital staff lnjp markaz patient crowd attacked staff jamatis lead md arif,Delhi,2020
14389,heart breaking ambulance man madhya pradeshs indore rushed hospital scooter dy ndtv,Delhi,2020
14390,spoken hospital doctor confirmed markaz patient lead one md arif threatened staff tried breaking door duty room doctor nurse hiding also passed vulgur comment female staff fir registered,Delhi,2020
14391,resident doctor write hm regarding attack medical staff hospital immediate fir booked pota cisf protection hospital seperate confinement cell aggressive patient attacked staff lnjp,Delhi,2020
14392,patient lnjp hospital delhi tried attacking medical staff including female staff passed vulgur comment female staff staff rush duty room save life doctor demand fir markaz patient,Delhi,2020
14393,showing picture mollana shad shab people jamat misbehaving doctor delhi hospital show picture man,Delhi,2020
14394,one jamati created problem lnjp hospital misbehaved doctor nurse people anti india mindset announce,Delhi,2020
14395,true may bring wave patient hospital doctor may challenge manage test movement restricted much,Delhi,2020
14396,sad know doctor tested positive rml hospital doctor become covid treat,Delhi,2020
14398,owner mittal hospital corona positive got infection patient sarthak hospital owner found positive london returned son found positive case registered doctor concealing fact,Delhi,2020
14400,positive patient test negative discharged fully recovered hospital staff doctor gave heart warming farewell srinagar hospital,Delhi,2020
14403,anyone plz help arranging ambulance delhi patna kidney patient discharged rml hospital plz help urgent,Delhi,2020
14406,jamati innocent throwing urine bottels spetting quarantine center hospital misbehaving nurse doctor,Delhi,2020
14408,sixmonthold baby treated hospital erin bates bury manchester alreay alder hey childrens hospital liverpool heart condition windpipe problem mother emma bates said heartbroken,Delhi,2020
14409,sir please help doctor duty hospital given protective gear first priority cost urgent,Delhi,2020
14410,bengal hospital shut patient doctor test positive,Delhi,2020
14411,agree special respect since childhood father founding chief st pvt trust hospital established lala jaswant rai saw father till retirement waiving charge needy,Delhi,2020
14412,infected people brought hospital seeing behaviour doctor quarantine mosque let infect hospital person pelted stone doctor nurse,Delhi,2020
14415,go hospital see death register mortuary drown shame stop politics fight common enemy,Delhi,2020
14416,kindly consider suggestion extending sealing deadline ward xi sector present sealing till mid night th th april screen shot post bus senior doctor ganga ram hospital resident ward thanks,Delhi,2020
14417,please check civil hospital authority providing ppes healthcare professional doctor people risking life tending patient everyday atleast ppes mask made available,Delhi,2020
14422,maharashtra save newborn life taking bike,Delhi,2020
14423,think th hospital mumbai doctor nurse quarantine happening serious lack safety gear already community spread,Delhi,2020
14424,please consider looking opening authorised car reapir workshop lot doctor essential service vehicle plying city road need repair get running like hospital authorised workshop also hospital,Delhi,2020
14425,sir plz visit pgimer know medical condition injured asi harjeet singh punjab police accordingly pas necessary direction hospital admin,Delhi,2020
14426,meeting team doctor regarding preparation hospital fight epidemic number case delhi increasing everyday important hospital adequate logistics,Delhi,2020
14427,go hospital meet nurse doctor atleast meet patient,Delhi,2020
14428,one every people health care worker least doctor nurse hospital staff infected highlight risk faced concern adequate kit imp story,Delhi,2020
14429,working doctor hindu rao hospital new morning going duty magistrate outside society denied leave outside oxy home bhopura,Delhi,2020
14430,met doctor rml hospital last night conversation asking luxury accommodation listening leela hotel shit truth staying bangla sahib hospital baki sab publicity hai hotel ki,Delhi,2020
14435,never forget nuclear weapon finish entire humanity thrice short doctor medicine hospital,Delhi,2020
14436,estimated shortage hospital bed doctor nurse per people patienttomedical bed ratio even abysmal bed available every people,Delhi,2020
14437,april remembered day senior citizen father doctor private hospital got first mask since outbreak,Delhi,2020
14438,hospital doctor divided team team work week go quarantine mean medico stay away kin day stretch report spare thought frontline staff covid warrior need help,Delhi,2020
14440,water food packet sewa temperature check doctor rahul entering moolchand hospital advised guideline also follow precaution first,Delhi,2020
14441,excellent news recovering waving staff hospital condition stabilises,Delhi,2020
14442,shameful act police attack dr ritu colleague returning hospital,Delhi,2020
14443,hospital mumbai delhi doctor one linked tabligh,Delhi,2020
14444,thank finally saying hope implemented soon strict manner also told hospital doctor would treat may refrain fear,Delhi,2020
14446,sir sister admitted sufdurjung hospital last three day due bleeding pregnancy admitted sufdurjung hospital emergency doctor said abbort baby save either baby mother,Delhi,2020
14447,doctor delhi safdarjung hospital buy grocery assaulted ndtv,Delhi,2020
14448,sir instead giving crore deceased doctor nurse covid crisis humble request check present salarycuts give incentive bonus hospital staff opinion,Delhi,2020
14449,calling ambulance service since pm responded answered cab required patient discharged girdhari lal hospital kamla market delhi jamia nagar available transport,Delhi,2020
14450,police took custody yearold man attacked two lady outside national capital wednesday night,Delhi,2020
14451,country fighting corona wonder anywhere india hospital doctor police army spat abused stone pelted nurse obscenely touched patient urinating hospital spitting window people,Delhi,2020
14452,shame doctor delhi safdarjung hospital buy grocery assaulted read,Delhi,2020
14453,wonder think go something ever happens cannot hospital doctor sure name photograph every hospital doctor clinic entrance allowed,Delhi,2020
14454,wonder think go something ever happens cannot hospital doctor sure name photograph every hospital doctor clinic entrance allowed,Delhi,2020
14456,two female doctor safdarjung hospital allegedly assaulted neighbor gautam nagar doctor went outside house buy fruit suddenly neighbor shouted spreading locality,Delhi,2020
14457,two female doctor safdarjung assaulted right outside hospital slapped arm twisted told responsible spreading coronavirus mlcs done currently rda doctor pressuring police file complaint,Delhi,2020
14458,aadhar suggestion posted someone rwa group people insane wish never go hospital remain good health ever go must treated muslim doctor,Delhi,2020
14459,nice sir plz add suggestion plz make separate hospital corona hospital opd closed kahi aisa na ho ki corona se kam baaki bimariyo se log jyada death kar jaye pls take positively pls needful,Delhi,2020
14460,doctor coming clinic hospital dr anil monga ent dr sunil jain child specialist doctor fear public go,Delhi,2020
14461,doctor coming clinic hospital dr anil monga ent dr sunil jain child specialist,Delhi,2020
14462,deploy doctor paramedic staff meet challenge around bed dedicated hospital hospital block railway hospital identified treatment patient getting ready,Delhi,2020
14463,indian railway deploy doctor paramedic meet covid challenge doctor paramedic recruited temporary basis around bed dedicated hospital hospital block identified said,Delhi,2020
14464,forcing take patient critical condition civil hospital gurugram earlier sent safdarjung hospital new delhi returned please help,Delhi,2020
14468,dalit phobia child born corporate hospital living apartment studying public school get message cell fear doctor dalit disease might,Delhi,2020
14470,doctor treat people also stand society time crisis student vmmc safdarjung hospital took initiative feed one time meal needy people day shall continue till lockdown continues,Delhi,2020
14471,doctor treat people also stand society time crisis student vmmc safdarjung hospital took initiative feed one time meal needy people day shall continue till lockdown continues covid harega,Delhi,2020
14472,doctor treat people also stand society time crisis student vmmc safdarjung hospital took initiative feed one time meal needy people day shall continue till lockdown continues,Delhi,2020
14473,mentioned doctor hospital usually prescribe available medical store patient usually purchase store something available advise purchase outside consult doctor arrange,Delhi,2020
14474,nothing give stress watching father go work daily proud doctor daughter holy hell anxiety hospital flimsy surgical mask wear make heart sink,Delhi,2020
14477,sir please also send ppes fund aiims safdarjang hospital doctor wrote letter,Delhi,2020
14478,doctor missed single day apollo hospital may fortunate enjoy work prof dr vivek gupta senior interventional cardiologist apollo hosp,Delhi,2020
14479,doctor nursing staff nurse tested positive admitted rajiv gandhi super speciality hospital east delhi,Delhi,2020
14480,brilliant insight prof jha move away keep medical facility safe infection spread surprised thought anyone since last week,Delhi,2020
14481,kit available procuring many pvt hospital metro paramedic staff getting infected hospital sealed sad,Delhi,2020
14485,appeal urvija vira center delhi ncr donating face shield doctor aim support official permission distribute hospital request please support hero covid face shield cost,Delhi,2020
14487,another neighborhood hospital bombay ppe nurse doctor,Delhi,2020
14488,delivered ambulance newborn dy father say hospital drove muslim via,Delhi,2020
14490,doctor posted gtb hospital two day,Delhi,2020
14491,antepartum hemorrhage still patient referred far away hospital criminal part doctor doctor known patient antepartum hemorrhage go shock moment stabilising patient rule,Delhi,2020
14492,thanks concern already tweeted cm haryana health minister centre kv sir aft medication given must say situation critical hospital safety kit needful limited doctor helpless,Delhi,2020
14493,day next warfare new life frontline war,Delhi,2020
14494,lady doctor stone pelted almost lynched mob fake narative announced mashjid hospital pateints misbehave nurse,Delhi,2020
14496,important temple doctor hospital must comment opinion watching video,Delhi,2020
14498,aerosol box protection sneeze cough hospital easily sanitised reusable,Delhi,2020
14500,raising issue low quality ppe even non availability ppe hindu rao hospital every hour doctor tell clearly administrator hospital forcing medic pushing medico chamber lethal virus,Delhi,2020
14502,madam kehna kya chahti ho kit hain ya nhi hain hospital run ndmc enough ppe store doctor ko photo khinchwane ko diya pr wo damaged piece expired kit de rhi hai madam everything visible photo,Delhi,2020
14504,hello hospital religious place doctor call puzaari aarti pain even thinking,Delhi,2020
14505,pregnant muslim woman refused medical attention zenana hospital told go jaipur given religion local bharatpur mla state health minister condition hospital bharatpur city shameful,Delhi,2020
14506,today sgrh doctor medical staff quartined per news report provided mask ppe protection gear similar report coming agresen hospital prove disaster please inquire priority,Delhi,2020
14508,dr ai fen ai fen chinese doctor director emergency department central hospital wuhan first medical personnel disclose coronavirus epidemic outside world,Delhi,2020
14511,according desh mai mandir maszid ka hona jyada jaroori hai ya hospital doctor ka new video going update today evening,Delhi,2020
14512,received video family doctor suffering becoz hospital negligence please help sir,Delhi,2020
14513,serious piece horrid news pertains balasaheb thackeray trauma hospital jogeshwari mumbai doctor given extremely unsafe torn personal protection equipment ppes compelled work dangerous condition,Delhi,2020
14514,yes patient show symptom got test done hence testing everyone important also doctor nurse also staff working healthcare hospital,Delhi,2020
14515,doctor nurse paramedical staff delhi ganga ram hospital put quarantine patient asymptomatic later tested positive,Delhi,2020
14516,health care staff quarantined delhi sir gangaram hospital includes senior doctor nurse medical professional patient came hospital ailment tested positive patient show symptom,Delhi,2020
14517,country want know availability ppe doctor nurse health staff many hospital ventilator icu ready covid testing made accessible affordable arrangement feed daily wager homeless unemployed,Delhi,2020
14518,asked perform antic survive celebrate diwali october want know availability ppe doctor nurse health staff want know many hospital ventilator icu ready,Delhi,2020
14519,suffering muslim mentality covid throwing stone doctor nurse hospital please tell modi ji pas shoot sight order muslim,Delhi,2020
14520,healthcare worker delhi positive dr aiims drsafdarjung dr maharaja agrasen dr nursing officerdelhi cancer institute dr sardar patel hospital nursing staff ddu male nurse dr private hospital doctor mohalla clinic,Delhi,2020
14521,people quarntine hospital spitting police doctor subjected strict punishment really human stooping level safety doctor police taken care,Delhi,2020
14522,th april pm please switch home electric light burn diya candle light mobile torch till minute spread energy hope corona please remember put light,Delhi,2020
14524,person involved tabligi jamar spreading helping spread found covid positive come hospital treatment let know game play realise keep room without treatment till death,Delhi,2020
14525,dear hospital staff guy well,Delhi,2020
14526,china built hospital week pandemic even could produce new doctor medical staff short time possible need secure existing medical staff provide protective gear glove mask,Delhi,2020
14527,ndmc mayor avtar singh ji visited hindu rao hospital delhi wearing recommended mask rest accompanying healthcare worker wearing normal surgical mask request minister sahab arrange doctor life also matter,Delhi,2020
14528,people spitting doctor roaming nude hospital jailed together room even trying save,Delhi,2020
14529,right still report coming hospital india including delhi tablisi people spitting doctor police must truth many report,Delhi,2020
14530,truth shall prevail sir cannot absolved collective individual negligence lack worldly awareness taught lesson specially behaviour quarantine facility hospital hope aware,Delhi,2020
14532,yr old khaleeluddin attendee died due covid gandhi hospital secunderabad yesterday relative destroyed hospital property attacked doctor hospital staff put life risk treating ungrateful bast,Delhi,2020
14533,cc dear modi ji appreciate effort combat also expect doctor get necessary protective gear wife doctor dealing high risk critical patient,Delhi,2020
14535,seen tablighi jamati lady burkha spitting doctor hospital zee news want destroy whole world mortgaged brain funny entity called tabligi jamaat,Delhi,2020
14536,disinfection sanitisation tunnel built clean people doctor hospital treating patient srinagar,Delhi,2020
14537,sambit ji money used treating jihadis pelt stone doctor create ruckus hospital follow law rule spread real indian please use money real indian,Delhi,2020
14538,limited case doctor duty testing covid positive imp follow infection prevention control hospital health ministry official,Delhi,2020
14539,famous hospital south delhi providing personal protective equipment doctor covid team dust corona suspect already arrived hospital,Delhi,2020
14540,three indianamerican covid patient critical condition hospital houston download android download io,Delhi,2020
14542,today chen chen china nckuh hospital taiwan polin shared lot information live video conferencing corona thanks doctor chen polin,Delhi,2020
14543,hospital staff including doctor nurse wardboys security guard clear cut failure delhi police,Delhi,2020
14544,hour crisis please seek help ayush doctor hospital treatment coronavirus stop allopathy treatment high mortality cost also call baba ramdev may cure coronavirus newly invented asan free,Delhi,2020
14545,ensure safety doctor unruly relative nondisclosure hospital exercised,Delhi,2020
14546,widespread panic across country heartwarming see amri hospital providing facility like chatting doctor ensure optimal safety healthcare amri fight corona,Delhi,2020
14547,sir one acquaintance gurgaon need get cab get hospital sector gurgaon sehgal hospital meera bagh father icu serious condition uber ola available kindly please advise,Delhi,2020
14548,awareness even among health department worker hospital staffer handling covid death body result rising fear catching infection final rite victim translating insensitivity towards victim family,Delhi,2020
14549,great gesture honable mp sh ji provide bed hospital doctor medicine fooding free cost administer thanks dr sharma ji,Delhi,2020
14551,hon doctor assaulted gandhi hospital hydrabad telangana covid positive patient died please initiate action culprit cc,Delhi,2020
14553,seen data avaibility ppe hospital today death ppe including mask glove evem aiims doctor highlight se concern see report,Delhi,2020
14554,vote politics since people must realize free politics every one give free money public money cost ppe bed hospital ventilator doctor need publicity cheap,Delhi,2020
14556,doctor hospital india dire need ppe cleared te consignment ppe th march know consignment requested stopped must answer,Delhi,2020
14559,yearold doctor delhi state cancer institute tested positive coronavirus disease forcing authority suspend hospital outpatient clinic sanitise premise official said,Delhi,2020
14564,meet requirement doctor due rising covid case railway allowed zone unit hire medical practitioner month sanctioned strength decided open hospital covid case,Delhi,2020
14565,counter fake news sg said centre setting chat box unit headed joint secy health ministry including health expert senior doctor aiims hospital answer query citizen rely incorrect information,Delhi,2020
14566,thank sir info cancer patient sister admitted safderjang hospital private ambulance give heavy money required three unit blood without money possible,Delhi,2020
14567,ruling bihar yr hospital ppe available doctor nurse bihar ko barbad kr diya aapne,Delhi,2020
14568,south delhi mcd hospital madanpur khadar doctor denied vaccination pregnant woman call taken mcd compliant call detail attached,Delhi,2020
14569,stigmabase indian doctor evicted home coronavirus fear doctor medical worker india ostracised community woman work private ayah domestic servant hospital view article,Delhi,2020
14570,founder chairperson doctor staff helped set first covid hospital committed supporting government exhaustive screening testing prevention treatment,Delhi,2020
14573,respected sir doctor gtb hospital also hard work fight corona pandemic kindly consider gtb hospital also thank sir regard dr umesh,Delhi,2020
14575,exposure doctor nurse patient patient rml hospital delhi gov decides doc working lok nayak hospital gb pant hospital given room stay hotel lalit payment wl borne,Delhi,2020
14578,delhi doctor nurse several others rml hospital exposed covid positive patient quarantined via reported last night,Delhi,2020
14579,important doctor front runner pandemic essential hospital provide kit doctor dealing suspected proven case,Delhi,2020
14580,lovely granddaughter aged six whose father doctor st george hospital london feel stay indoors,Delhi,2020
14582,doctor hindu rao hospital delhi suppose reach even dtcs deployed shit first apocalypse anand vihar dtc country doomed,Delhi,2020
14583,doctor nurse several patient delhi rml hospital exposed covid positive patient sent quarantined,Delhi,2020
14584,assumption could well right doctor friend mine shared similar logic fraternity come somewhere india would seen spike hospital admission death rate considering population would huge,Delhi,2020
14585,hon aur please ambulance ko sanitize karein much important aur government hospital mein bhi every time sanitizers ki zaroorat hain please careful important issue well first ambulance service,Delhi,2020
14586,hello sir jai hind large psychologist volunteer hospital guidance overcome situation navratri day kindly think people immersion khetri lockdown condition,Delhi,2020
14587,atleast must ready next month never die park jungle required instead smart city immediately planning implementation new training project required,Delhi,2020
14589,let thankful service provider electricity water internet tv vegetable vendor medicinal shop looked many including hospital doctor nurse,Delhi,2020
14590,limited case hospital full death ratio increased,Delhi,2020
14591,person ill want see doctor visit hospital lockdown,Delhi,2020
14592,fact yes location shaheen bagh according report citizen yemen taking treatment apollo hospital delhi long time due prolong illness death covid always confirm share believe rumour,Delhi,2020
14593,pm invite victim ramagampa teja share experience oneonone chat teja tell pm nation initially frightened felt reassured doctor hospital staff,Delhi,2020
14594,corona made realise hospital important temple save life support cm build medical infrastructure create doctor,Delhi,2020
14597,gurudwara bangla sahib given fully furnishedsarai ram manohar hospital used doctor nurse provided free meal toiletry,Delhi,2020
14598,near safdarjung aiims hospital day ambulance reach minute jai hind,Delhi,2020
14599,dear sir ji ji per crisis time humanity facing wondering using hospital started yet provide better space train coach doctor patient well bed,Delhi,2020
14601,heard one doctor hospital vaccine medicine still available need clinical trial guide long take china freed pandemic early entire world striving,Delhi,2020
14602,making fun system waiting day go suffering make alive show next sunshine nation could see hospital bed stay home win battle,Delhi,2020
14603,made sanitiser mixing equal amount surgical spirit saline water doctor wash hand seeing every patient know effective choice doctor sadar hospital,Delhi,2020
14604,thread cannot reiterate enough doctor private hospital idea coming contact every day father go hospital come back home disposes mask change clothes quick shower meet,Delhi,2020
14605,dr shamsheer uaebased indian doctor offer build bed hospital amid pandemic,Delhi,2020
14606,sick patient chinese virus corona recovered day hot water special diet jims hospital greater noida team doctor kept eye hour,Delhi,2020
14607,hahah would close hospital bit cannot lose many doctor country suffer year,Delhi,2020
14608,breathing problem visited ganga ram hospital doctor decline admit saying corona symptom wait day admit fear dat today building people around family attend funeral,Delhi,2020
14609,sant nirankari charitable foundation association professional doctor sncf hospital country started medical helpline service,Delhi,2020
14610,dead italy sadly case doctor working hospital italy,Delhi,2020
14611,guy blocking delivered bloody hotel hospital prison paying room something gratis telling doctor allowing spoke doctor clue shd check,Delhi,2020
14612,covid unfortunately delhi hospital reduced opd significantly type patient including fever cough breathlessness etc attending esic dispensary delhi dangerous practice doctor well community spread,Delhi,2020
14614,dear journo know many school college hospital doctor run temple like tirupati think bos looted,Delhi,2020
14615,hospital madhya pradesh following chloroquine oxychloroquin protocol doctor duty protect,Delhi,2020
14617,welcoming step dcp rannvijay help pregnat woman reaching hospital worst condition police required great,Delhi,2020
14618,one friend lost baby doctor district hospital khagaria taking case serious note busy earing take responsibility,Delhi,2020
14619,need essential supply like personal protective device urgently met hospital doctor nurse front warrior sufferer,Delhi,2020
14620,saying right thing take day doctor assistant let see real scene behind curtain let see still wish come,Delhi,2020
14622,march health bulletin delhi total case travail history contact case discharged hospital death admitted hospital math weak case,Delhi,2020
14623,respected sir living dilshad garden east delhi grandmother hospital churu rajasthan critical condition go villege child please guide go rajasthan sunil verma want go rajasth,Delhi,2020
14625,fantastic please watch right delhi first patient rohit dutta narrating treatment experience live happy story doctor safdarjung hospital treated,Delhi,2020
14627,command hospital air force bangalore chafb designated first laboratory iaf undertake testing iaf aircraft flying medical supply doctor leh fly blood sample covid testing chandigarh delhi,Delhi,2020
14628,humble request thief stop god forbids arrive hospital mask doctor attend cuz run mask,Delhi,2020
14630,mam commute hospital case obstetric medical condition,Delhi,2020
14631,respected cm sir kindly look matter please help doctor hospital staff providing ppe mask,Delhi,2020
14632,ismaail mla malegason want doctor hospital deliver service corona affected patient police must arrest without delay charging disturbing emergency service,Delhi,2020
14633,know condition indian healthcare worker forget hazmat suit mask even normal surgical mask unavailable even provided hospital stay higher risk spread infection,Delhi,2020
14634,please help private hospital doctor ready attend patient sister pregnant doctor said delivery go plz help,Delhi,2020
14635,help private hospital doctor ready attend patient sister pregnant doctor said delivery go plz help,Delhi,2020
14636,please help private hospital doctor ready attend patient sister pregnant doctor said delivery go plz help,Delhi,2020
14639,sir two suggestion doctor fraternity ban sale mask non medico hospital staff working without sitting erupting valcano pvt opd may closed people sort respiratory desease coming purpose lockdown defeated,Delhi,2020
14640,acc notice central gov animal vet hospital allowed function able take dog doctor need physical checkup urgent vaccine please advice accordingly,Delhi,2020
14641,please share whether driver private vehicle pick drop lady doctor home safdarjung hospital also share whether dcp dwarka office issue curfew pas vehicle driver,Delhi,2020
14642,till last week discussing movie star dish restaurant athlete etc suddenly kaboom invades independence priority change talking importantly yet,Delhi,2020
14643,run hundred bedded hospital required staff doctor technician staff nurse pharmacist medical assistance aid get pass commute job,Delhi,2020
14644,number getting connected report covid case vishali patient sitting max hospital vaishali sector providing ambulance ram lohia hospital,Delhi,2020
14645,number getting connected report covid case vishali patient sitting max hospital vaishali sector providing ambulance ram lohia hospital,Delhi,2020
14646,sad aspect cannot afford go treatment living rented house india many facility wich deal disease tried doctor come know know best,Delhi,2020
14647,rare disease tumour happen organ body sharing certificate disease liver transplant team doctor,Delhi,2020
14648,ass staff sacrificed per covid patient profit profit institution ass medic top management non medic want put doctor run hospital preparation twitter awesome,Delhi,2020
14649,proud way tackle everyone also want thanks doctor nurse ambulance driver hospital staff everyone forget protect stay safe,Delhi,2020
14650,major slap face tv goonish reporter also see director esic hospital sr doctor harassed humiliated shown tv violator curfew else trying serve people epidemic,Delhi,2020
14653,hospital related medical establishment including manufacturing distribution unit public private sector dispensary chemist medical equipment shop laboratory clinic nursing home ambulance etc continue remain functional,Delhi,2020
14654,hide travel history went mosque prayer went many doctor hospital treatment revealed came back pilgrimage booked,Delhi,2020
14656,biggest lesson india spent money hospital improving health condition india instead building statue religious architect seriously required anything else,Delhi,2020
14658,good evening sir necessary take carfew pas pregnant woman going hospital help ambulance,Delhi,2020
14659,rain cannot stop fighting corona doctor hospital staff,Delhi,2020
14660,request another dictate transform hotel motel resort doctor hospital staff alienated threatened rwas,Delhi,2020
14661,utc covid case rise nepal bhutan seal border india reinforcement coming four doctor nurse sociohealth worker woman men struggling hospital save life italian view article,Delhi,2020
14662,energy spent isolating people hospital preparedness another major pillar health staff like doctor nurse front line need given best possible protection advance ppes purchased ppe usage training given,Delhi,2020
14663,send mask hospital corona patient treated doctor need,Delhi,2020
14664,request honble call scout guide hospital service fight ready assist doctor nation,Delhi,2020
14665,city name hospital ambulance service drop back home,Delhi,2020
14667,dear sir good script omg based corona theme doctor shown angel god hospital temple right place donate worship tribute doctor saving,Delhi,2020
14670,count baby movement daily take care diet hydration exercise make one round hospital ultrasound blood test check avoid sample collection home consult doctor telephonically need,Delhi,2020
14671,stigmabase covid case rise nepal bhutan seal border india reinforcement coming four doctor nurse sociohealth worker woman men struggling hospital save life italian view article,Delhi,2020
14674,message dr moni singh house surgeon working mgm hospital warangal telangana many doctor city asked vacate rented home owner stating doctor staying home make susceptible virus,Delhi,2020
14675,terrible picture hospital assam imagine doctor safe god save,Delhi,2020
14679,much changed country mad stupid people also discussing doctor hospital,Delhi,2020
14680,initiate travel plan doctor healthcare practitioner reach hospital least assuming everyone drive personal vehicle amidst public transport shutdown grossly wrong assumption hire volunteer vehicle may,Delhi,2020
14682,know temple church mosque closed god hospital wearing white coat doctor like,Delhi,2020
14683,dear uncle ji cancer patient treatment going rml hospital delhi tomorrow appointment doctor rml hospital delhi current location meerut could pls allow bring back treatment,Delhi,2020
14684,dear sir sister admitted ddu hospital icu waiting dialysis done ddu hospital due lockdown delhi even single ambulance service agreeing go mool chand hospital please look matter urgently,Delhi,2020
14685,sister working intern goverment chengalpattu medical college hospital providing even mask junior doctor working covid ward please sort issue,Delhi,2020
14686,know temple closed god hospital wearing white coat dedicated,Delhi,2020
14688,know temple closed god hospital wearing white coat across,Delhi,2020
14691,need take father hospital afternoon recently surgery doctor need change dressing avoid infection allowed take hospital appox km house,Delhi,2020
14692,testing denied still community spread happened friend yesterday uncommon world lack common sense march pm simply shocking mask major hospital front line doctor must pls behave,Delhi,2020
14693,know temple closed god hospital wearing white coat,Delhi,2020
14694,new yearold nurse uk hospital underlying health issue fight life contracting coronavirus ventilator critical condition,Delhi,2020
14696,make temporary hospital arrange testing kit bed ventilator medicine duty enough coronavirus coming rocket speed take advice doctor engineer,Delhi,2020
14697,know temple closed wearing white coat,Delhi,2020
14699,biggg thanks doctor nurse hospital staff police men ambulance security men family serving nation,Delhi,2020
14700,thank sir today saw india come together super proud moment big thank people working day night tuff time salute brave doctor hospital stuff proud indian jai hind,Delhi,2020
14702,gratitude hospital worker doctor emergency staff,Delhi,2020
14703,respect salute everyone front line crisis doctor nurse hospital staff police fire department medium administrative department etc thankyou salute,Delhi,2020
14704,today st time feel bharat mata atmosphere salute doctor hospital stuff essential commodity supply others outside save,Delhi,2020
14707,big round applause people frontlines doctor nurse hospital staff police journalist delivery people list long thank,Delhi,2020
14709,work felix hospital doctor nurse hospital staff live abp news pm pm thank supporting,Delhi,2020
14710,max hospital saket congratulation dedicated doctor staff specially thank dr sumit sethi dr viveka kumar gave new life giving best treatment,Delhi,2020
14711,let salute fighting duty sensitising,Delhi,2020
14712,meanwhile happy gluten free diet air conditioned room hospital providing doctor duty pleading throw tantrum say look like jail hope quarantine taken jail action,Delhi,2020
14714,shameful endangering thousand life asking star service hospital doctor said star hotel asked room cleaned kanika,Delhi,2020
14715,second death maharashtra death hn reliance mumbai yr old male admitted march st total death,Delhi,2020
